event_id,event_date,event_type,location,venue_capacity,ticket_price_lkr,promotion_days,registered_attendees,social_media_reach,previous_event_attendance,temperature_c,humidity_pct,rainfall_mm,wind_speed_kmh,weather_condition,day_of_week,is_weekend,is_public_holiday,duration_hours,actual_attendance,attendance_rate_pct
EVT00435,2024-11-03,University Event,Galle,1000,1500,57,519,20978,404,26.2,71,12.3,9.2,Rain,Sunday,1,0,1.6,396,76.3
EVT02432,2024-11-04,Cultural Festival,Nuwara Eliya,500,500,60,314,74608,309,22.5,66,21.4,17.8,Rain,Monday,0,0,2.5,429,136.62
EVT00478,2024-11-04,Cultural Festival,Nuwara Eliya,750,0,54,415,46202,409,17.9,64,4.9,5.6,Cloudy,Monday,0,0,8,503,121.2
EVT02031,2024-11-05,Cultural Festival,Ratnapura,750,2000,55,416,27577,528,21.9,58,10.2,17,Rain,Tuesday,0,0,5.1,408,98.08
EVT00955,2024-11-07,Religious Event,Anuradhapura,500,0,54,266,44437,182,31,82,5,11.2,Cloudy,Thursday,0,0,6,525,197.37
EVT01269,2024-11-07,University Event,Nuwara Eliya,100,0,57,47,21345,67,18.6,71,13.6,9.9,Rain,Thursday,0,0,2.8,105,223.4
EVT00908,2024-11-07,University Event,Galle,1000,1500,68,414,54209,561,24.5,84,15.4,14.8,Rain,Thursday,0,0,5.7,297,71.74
EVT01204,2024-11-07,Conference,Nuwara Eliya,1000,500,76,790,26198,484,17.6,82,14.1,13.2,Rain,Thursday,0,0,2.2,413,52.28
EVT02273,2024-11-08,Community Event,Ratnapura,2000,2000,4,312,11113,381,30.1,72,5,2.8,Clear,Friday,0,0,7.5,300,96.15
EVT01120,2024-11-08,Cultural Festival,Nuwara Eliya,200,2000,29,88,85009,89,24.9,89,6,2,Clear,Friday,0,0,7.7,210,238.64
EVT01201,2024-11-09,Conference,Nuwara Eliya,100,1000,17,43,97226,55,18.2,79,5,8.7,Clear,Saturday,1,0,1.5,105,244.19
EVT02464,2024-11-09,Cultural Festival,Kandy,200,1500,54,87,58380,88,28.1,60,6.2,19.8,Cloudy,Saturday,1,0,3.4,210,241.38
EVT01311,2024-11-09,University Event,Ratnapura,300,1500,88,164,3059,46,25.7,63,19.4,9,Rain,Saturday,1,1,3.6,246,150
EVT02243,2024-11-09,Community Event,Nuwara Eliya,100,2000,47,23,14169,74,21.3,79,2.9,7.3,Clear,Saturday,1,0,7.4,105,456.52
EVT01448,2024-11-11,Community Event,Kegalle,200,500,71,82,97155,100,29.2,71,5.4,12.8,Clear,Monday,0,0,5.4,210,256.1
EVT01415,2024-11-11,University Event,Negombo,3000,0,14,1490,65447,2286,31.3,80,8.6,3.3,Rain,Monday,0,0,1.8,1067,71.61
EVT02394,2024-11-12,Workshop,Colombo,1000,1000,27,683,89148,775,29.3,84,23.8,6.9,Rain,Tuesday,0,0,2.6,465,68.08
EVT01776,2024-11-13,Exhibition,Galle,3000,1500,66,722,14497,901,26.9,84,12.2,7.1,Rain,Wednesday,0,0,7.1,34,4.71
EVT01302,2024-11-13,Exhibition,Matara,5000,2000,13,2700,13921,2007,24,60,15.9,18.5,Rain,Wednesday,0,0,4.5,1156,42.81
EVT00048,2024-11-13,Perahera,Ratnapura,300,250,3,241,38500,21,31.1,54,6.7,10.1,Clear,Wednesday,0,0,3.3,315,130.71
EVT01362,2024-11-13,Cultural Festival,Galle,1500,2000,48,697,15203,1051,33,65,14.6,8.8,Rain,Wednesday,0,0,2.1,608,87.23
EVT00813,2024-11-15,Religious Event,Kandy,200,750,37,127,34145,161,29.1,77,3,18.4,Cloudy,Friday,0,0,2.6,210,165.35
EVT00070,2024-11-15,Music Festival,Anuradhapura,3000,0,43,461,43908,1624,28.4,65,9.2,10.1,Rain,Friday,0,0,6.5,1030,223.43
EVT01525,2024-11-16,Perahera,Kandy,200,500,55,101,9834,101,28.8,65,12.8,20.7,Rain,Saturday,1,0,3.7,210,207.92
EVT02285,2024-11-17,School Event,Kurunegala,5000,2000,84,1464,80463,3674,27.3,94,15.3,12.4,Rain,Sunday,1,0,1.8,229,15.64
EVT00928,2024-11-17,Perahera,Matara,300,1000,65,121,33271,184,30.6,70,1.9,16.7,Clear,Sunday,1,0,7.8,315,260.33
EVT01946,2024-11-17,Music Festival,Kegalle,500,1000,3,164,19296,263,27.7,61,15.2,12.7,Rain,Sunday,1,0,5.7,295,179.88
EVT00920,2024-11-18,Conference,Nuwara Eliya,2000,1500,41,1206,24680,1050,16.2,70,24.5,3.3,Rain,Monday,0,0,2.3,512,42.45
EVT00654,2024-11-18,Cultural Festival,Matara,500,250,55,264,50269,206,26.5,71,8.6,8.9,Rain,Monday,0,0,6.9,410,155.3
EVT00334,2024-11-18,Perahera,Colombo,300,1000,15,68,90147,122,28.1,61,16.8,2,Rain,Monday,0,0,2.4,315,463.24
EVT01538,2024-11-18,Sports Event,Matara,300,250,72,137,58896,141,29.3,55,2.9,11.2,Clear,Monday,0,0,6.9,315,229.93
EVT00806,2024-11-18,School Event,Ratnapura,2000,2000,21,1380,33299,1915,28.1,77,7.6,20.6,Clear,Monday,0,1,8,664,48.12
EVT01760,2024-11-19,Music Festival,Ratnapura,100,1000,66,23,35094,47,30.1,81,13.6,6.5,Rain,Tuesday,0,0,5.9,105,456.52
EVT01017,2024-11-19,Exhibition,Colombo,200,2000,65,48,80304,14,26,79,2.2,10.6,Cloudy,Tuesday,0,0,2.3,210,437.5
EVT01756,2024-11-19,Conference,Nuwara Eliya,750,0,75,39,10478,380,18.3,60,20.5,5.2,Rain,Tuesday,0,0,3.7,138,353.85
EVT01128,2024-11-20,Exhibition,Negombo,1500,3000,58,456,60477,907,26.1,68,48.8,18.4,Heavy Rain,Wednesday,0,0,6.3,269,58.99
EVT00230,2024-11-21,University Event,Anuradhapura,200,1000,71,155,16460,94,22,67,7.8,11.5,Cloudy,Thursday,0,0,3.6,210,135.48
EVT00345,2024-11-21,Sports Event,Ratnapura,1000,500,84,293,8347,544,28.4,78,5.9,8.9,Cloudy,Thursday,0,1,6.1,591,201.71
EVT01383,2024-11-21,School Event,Nuwara Eliya,5000,1000,40,3110,29651,2393,20.5,74,1,7.6,Cloudy,Thursday,0,1,6,1544,49.65
EVT02126,2024-11-21,University Event,Galle,500,0,17,349,48945,314,30.6,64,5.9,3.8,Clear,Thursday,0,0,6.1,387,110.89
EVT01835,2024-11-21,Cultural Festival,Negombo,1000,0,28,988,85876,290,26.4,68,7.4,4.3,Cloudy,Thursday,0,0,2.1,1006,101.82
EVT00156,2024-11-22,Perahera,Galle,500,750,37,51,20558,345,24.4,56,31.3,14.4,Heavy Rain,Friday,0,0,7.7,256,501.96
EVT02416,2024-11-22,Conference,Anuradhapura,500,2000,31,207,46749,137,28.7,72,6.5,10.9,Clear,Friday,0,0,3.7,200,96.62
EVT01945,2024-11-22,Exhibition,Anuradhapura,2000,250,67,1182,13196,1319,26.3,79,12,6,Rain,Friday,0,0,5.1,684,57.87
EVT00513,2024-11-23,Perahera,Kurunegala,500,2000,7,168,46599,393,26.4,68,12.1,18.9,Rain,Saturday,1,0,4.2,413,245.83
EVT00807,2024-11-23,Music Festival,Nuwara Eliya,1500,1500,84,883,45090,531,21.8,86,9.9,8.9,Rain,Saturday,1,0,2,709,80.29
EVT01337,2024-11-23,School Event,Anuradhapura,500,0,13,214,82973,212,31.9,81,23.6,13.9,Rain,Saturday,1,1,5.7,250,116.82
EVT02227,2024-11-23,Music Festival,Kandy,200,1000,59,123,80134,97,28.5,91,4.4,14.5,Clear,Saturday,1,0,3.6,210,170.73
EVT02328,2024-11-23,Conference,Galle,3000,3000,79,922,33147,2180,26.1,78,30.3,7.2,Heavy Rain,Saturday,1,0,2.7,372,40.35
EVT02320,2024-11-23,Music Festival,Nuwara Eliya,200,500,69,59,77361,105,23.6,65,0.8,4.4,Clear,Saturday,1,0,3.1,210,355.93
EVT02280,2024-11-24,Music Festival,Kegalle,500,500,18,195,45629,336,28.4,74,2.7,18.9,Clear,Sunday,1,0,1.8,432,221.54
EVT00286,2024-11-24,Conference,Kurunegala,5000,750,79,2454,17643,2330,28.5,77,2.4,17.3,Clear,Sunday,1,0,3,1283,52.28
EVT00330,2024-11-24,Cultural Festival,Kurunegala,300,500,70,252,81486,166,25.6,74,6.6,12.8,Clear,Sunday,1,0,5.6,315,125
EVT01486,2024-11-24,Cultural Festival,Nuwara Eliya,500,250,3,351,23755,240,18.9,68,8.5,14.9,Rain,Sunday,1,0,4.3,380,108.26
EVT01356,2024-11-24,Workshop,Kegalle,200,0,51,127,74954,134,27.7,64,5.7,9.5,Clear,Sunday,1,1,7.4,210,165.35
EVT00860,2024-11-25,Exhibition,Kegalle,100,250,9,69,16506,31,30.5,76,22.5,6.5,Rain,Monday,0,0,4.1,92,133.33
EVT00481,2024-11-25,Cultural Festival,Nuwara Eliya,1500,1000,55,1074,6203,725,25.6,76,11.5,12.2,Rain,Monday,0,0,6.7,598,55.68
EVT01559,2024-11-25,Workshop,Colombo,3000,2000,61,2047,21466,2436,26.2,77,3.9,4.9,Cloudy,Monday,0,0,3.6,1003,49
EVT01660,2024-11-25,Exhibition,Nuwara Eliya,1000,250,35,585,64561,542,22.8,69,19.3,17.5,Rain,Monday,0,0,2.9,335,57.26
EVT00774,2024-11-26,School Event,Nuwara Eliya,750,2000,43,289,80798,501,20.7,76,5.5,15.5,Clear,Tuesday,0,1,7.4,346,119.72
EVT01800,2024-11-26,Perahera,Galle,100,0,33,82,21591,62,27.1,78,6.9,9.4,Cloudy,Tuesday,0,0,4.8,105,128.05
EVT01851,2024-11-26,Religious Event,Matara,1000,0,73,447,63993,231,28.6,76,15.6,19.7,Rain,Tuesday,0,0,7.1,576,128.86
EVT02295,2024-11-26,Community Event,Ratnapura,5000,2000,63,3284,83015,2265,27.8,67,20.2,9.6,Rain,Tuesday,0,0,6.1,813,24.76
EVT00611,2024-11-26,Perahera,Kandy,300,500,52,126,99949,192,26.5,91,4.1,9.8,Clear,Tuesday,0,0,3.8,315,250
EVT00621,2024-11-26,Sports Event,Matara,1000,1500,65,406,13611,496,31.1,69,3,13.7,Cloudy,Tuesday,0,0,6.8,564,138.92
EVT00762,2024-11-27,Religious Event,Anuradhapura,3000,500,56,1417,46064,2325,27.2,91,30.3,16.7,Heavy Rain,Wednesday,0,0,5.7,1574,111.08
EVT01512,2024-11-28,Exhibition,Kandy,5000,1500,25,2728,17974,2598,29.8,77,7.7,19.4,Clear,Thursday,0,0,7.1,2132,78.15
EVT01432,2024-11-28,Sports Event,Matara,5000,500,31,1032,73974,3332,33.3,82,4,10.9,Clear,Thursday,0,0,2.4,703,68.12
EVT01663,2024-11-28,Community Event,Anuradhapura,100,1500,15,28,32343,70,29.4,91,3.8,16.6,Clear,Thursday,0,0,3.9,105,375
EVT00428,2024-11-28,Religious Event,Kandy,2000,750,28,1716,69184,1195,27.6,77,2.3,12,Cloudy,Thursday,0,0,5.5,2100,122.38
EVT01773,2024-11-29,Religious Event,Matara,5000,2000,44,3506,42648,1182,28.7,88,3.2,17.3,Cloudy,Friday,0,0,1.7,3194,91.1
EVT02445,2024-11-29,Music Festival,Anuradhapura,1000,3000,77,346,88432,319,26.1,75,5.4,10.8,Clear,Friday,0,0,3.3,717,207.23
EVT00542,2024-11-29,Conference,Matara,300,500,42,194,18726,239,28.4,68,16.3,9.1,Rain,Friday,0,0,1.5,226,116.49
EVT00870,2024-11-29,Community Event,Kandy,5000,0,72,2823,81098,3071,25.7,68,3.5,10.8,Clear,Friday,0,0,6.1,1624,57.53
EVT00832,2024-11-30,Exhibition,Kegalle,200,1000,25,95,71475,96,28.3,54,19.2,20.6,Rain,Saturday,1,1,3.1,210,221.05
EVT01280,2024-11-30,Workshop,Anuradhapura,300,1000,6,121,74223,189,27.6,92,15.5,10.3,Rain,Saturday,1,0,3.7,163,134.71
EVT01809,2024-11-30,University Event,Kandy,5000,1500,46,2202,59046,2126,24.7,71,11.5,9.1,Rain,Saturday,1,0,4,2113,95.96
EVT00871,2024-12-01,Community Event,Nuwara Eliya,100,250,29,38,3281,51,20.4,93,12.4,10.2,Rain,Sunday,1,0,6.2,105,276.32
EVT02359,2024-12-01,Cultural Festival,Kegalle,750,1000,52,415,99358,377,28.6,65,26.5,14.1,Heavy Rain,Sunday,1,0,5.6,232,55.9
EVT01791,2024-12-01,Exhibition,Negombo,1000,1500,27,147,87505,653,29.4,72,14.7,8.7,Rain,Sunday,1,1,3.6,328,223.13
EVT00180,2024-12-01,University Event,Galle,300,1500,73,154,95136,148,27.2,74,34.2,6.6,Heavy Rain,Sunday,1,0,2.9,193,125.32
EVT02030,2024-12-01,Perahera,Negombo,200,1000,3,98,64807,198,30.8,83,4,8.8,Clear,Sunday,1,0,2.3,210,214.29
EVT01916,2024-12-01,Community Event,Galle,200,0,29,133,48458,141,24.8,65,6.1,6.6,Cloudy,Sunday,1,0,5.1,210,157.89
EVT02324,2024-12-02,Perahera,Negombo,2000,500,90,966,87133,1683,31.2,71,16.5,8.4,Rain,Monday,0,0,6.9,1241,128.47
EVT00574,2024-12-02,School Event,Negombo,3000,1000,35,455,56632,1405,28.4,83,12.5,17.4,Rain,Monday,0,0,5,283,62.2
EVT00424,2024-12-03,Music Festival,Kurunegala,100,2000,20,52,63194,63,25.1,63,4.9,4.8,Clear,Tuesday,0,0,6.3,105,201.92
EVT00201,2024-12-03,Community Event,Kurunegala,750,3000,57,351,72807,361,33.1,70,12.3,15.6,Rain,Tuesday,0,0,8,224,63.82
EVT01853,2024-12-04,Sports Event,Anuradhapura,300,250,17,211,37640,144,28.1,68,44.4,10.1,Heavy Rain,Wednesday,0,0,1.7,217,102.84
EVT02466,2024-12-04,Religious Event,Kurunegala,750,3000,56,417,51518,484,28.5,91,25.6,10.5,Heavy Rain,Wednesday,0,0,2.7,401,96.16
EVT01926,2024-12-05,Cultural Festival,Negombo,1500,1500,84,1022,37099,643,22.8,72,8.5,16.4,Rain,Thursday,0,0,1.9,893,87.38
EVT01714,2024-12-05,Conference,Ratnapura,300,1500,19,253,77610,145,24.2,88,7.5,10.4,Cloudy,Thursday,0,0,3.8,238,94.07
EVT01539,2024-12-05,Community Event,Kegalle,1500,2000,54,496,9756,802,27.9,74,25.6,3.2,Heavy Rain,Thursday,0,0,6.5,93,18.75
EVT02484,2024-12-05,Exhibition,Matara,300,500,78,189,78041,231,29.1,64,29.3,10.6,Heavy Rain,Thursday,0,0,5.9,187,98.94
EVT00973,2024-12-06,University Event,Kurunegala,5000,750,53,1442,9415,2906,25.9,89,8.6,13.1,Rain,Friday,0,0,2.2,1183,82.04
EVT02422,2024-12-06,Workshop,Anuradhapura,1000,1000,59,505,31184,757,28,78,5.6,6.5,Cloudy,Friday,0,0,5.1,399,79.01
EVT01450,2024-12-07,Religious Event,Nuwara Eliya,200,750,84,65,3966,93,18.8,75,10.5,18.9,Rain,Saturday,1,0,3.6,210,323.08
EVT01886,2024-12-08,Perahera,Colombo,2000,0,5,271,85280,978,29.3,92,10.6,15.3,Rain,Sunday,1,0,7.7,564,208.12
EVT01988,2024-12-08,Conference,Kurunegala,2000,0,60,840,28078,2046,29.5,73,8,13.5,Rain,Sunday,1,0,2.1,721,85.83
EVT01312,2024-12-08,Religious Event,Kurunegala,100,500,37,53,97536,63,29.8,74,2.3,10.3,Clear,Sunday,1,0,4.2,105,198.11
EVT00379,2024-12-08,University Event,Kandy,100,250,63,28,99343,70,27.9,76,9.9,7.4,Rain,Sunday,1,1,2.9,105,375
EVT02433,2024-12-08,Sports Event,Colombo,1000,2000,82,63,87427,758,25.9,68,7.3,13,Clear,Sunday,1,0,6.4,790,1253.97
EVT01555,2024-12-09,Sports Event,Negombo,750,2000,46,120,81013,463,25.3,66,19.4,10.6,Rain,Monday,0,0,7.2,374,311.67
EVT01137,2024-12-09,Sports Event,Colombo,1000,3000,52,436,25004,597,26.2,64,1.3,2,Cloudy,Monday,0,0,4.8,648,148.62
EVT01236,2024-12-09,Religious Event,Galle,1500,1500,41,644,71586,731,27.1,80,5.1,13,Clear,Monday,0,0,3.7,1127,175
EVT00250,2024-12-09,Sports Event,Colombo,500,0,47,331,93809,359,28.5,87,13.1,13.6,Rain,Monday,0,0,2.7,496,149.85
EVT01675,2024-12-12,School Event,Kegalle,100,500,85,16,63160,31,29.5,74,2.7,11.1,Cloudy,Thursday,0,0,4.7,105,656.25
EVT01462,2024-12-12,Conference,Ratnapura,750,1000,34,359,14739,311,25.3,69,0.6,10.5,Clear,Thursday,0,0,7.9,229,63.79
EVT01395,2024-12-13,Cultural Festival,Kegalle,100,3000,45,65,88110,66,27.9,83,6.8,19.1,Clear,Friday,0,1,2.7,105,161.54
EVT00350,2024-12-14,Perahera,Matara,200,750,57,157,82153,146,27,79,5.9,15.9,Cloudy,Saturday,1,0,7.1,210,133.76
EVT01668,2024-12-15,Exhibition,Negombo,100,3000,55,77,42557,41,28.4,86,23.5,13.3,Rain,Sunday,1,0,2.5,105,136.36
EVT02255,2024-12-15,Religious Event,Kegalle,200,500,25,151,33197,92,30.4,69,3.8,7.9,Cloudy,Sunday,1,0,3.4,210,139.07
EVT02174,2024-12-15,Workshop,Kurunegala,1500,1000,10,599,65127,838,27,89,1.2,17.9,Cloudy,Sunday,1,1,4.7,359,59.93
EVT00641,2024-12-16,Cultural Festival,Galle,200,750,12,109,89744,115,26.3,58,11.5,19.3,Rain,Monday,0,1,4.1,210,192.66
EVT02443,2024-12-17,Workshop,Matara,1000,500,72,402,29032,467,25.9,66,2.9,7.2,Clear,Tuesday,0,0,2.9,286,71.14
EVT00394,2024-12-17,Perahera,Colombo,100,0,61,62,13176,49,23.3,72,43.5,3.3,Heavy Rain,Tuesday,0,0,1.6,105,169.35
EVT00894,2024-12-17,University Event,Nuwara Eliya,100,1500,47,43,94329,20,20.1,88,21.5,16.3,Rain,Tuesday,0,0,4.5,105,244.19
EVT00080,2024-12-17,Workshop,Kurunegala,1000,2000,36,502,16077,531,27.9,81,5.5,10,Clear,Tuesday,0,0,5.4,331,65.94
EVT02282,2024-12-18,Exhibition,Kandy,2000,1500,86,1512,64338,691,29.6,98,15.1,17.9,Rain,Wednesday,0,1,1.7,1097,72.55
EVT02081,2024-12-18,School Event,Galle,1000,0,78,530,75375,471,26.3,87,9,3.4,Rain,Wednesday,0,0,1.7,400,75.47
EVT01846,2024-12-18,Exhibition,Anuradhapura,2000,500,15,315,45395,764,27.3,78,41.3,18.1,Heavy Rain,Wednesday,0,0,5,324,102.86
EVT01375,2024-12-19,Cultural Festival,Nuwara Eliya,5000,1000,35,844,7699,2120,17,68,1.2,11,Clear,Thursday,0,0,7.9,1139,134.95
EVT00583,2024-12-19,Religious Event,Ratnapura,1500,500,48,437,85904,752,25,77,2.2,2,Cloudy,Thursday,0,0,6,909,208.01
EVT00927,2024-12-20,Workshop,Matara,3000,3000,28,1116,7698,1262,30.1,70,3.3,13.9,Clear,Friday,0,0,4.4,333,29.84
EVT00712,2024-12-20,Exhibition,Kegalle,200,0,21,181,24136,127,28.3,77,19.3,20.9,Rain,Friday,0,0,7.3,192,106.08
EVT01352,2024-12-20,Workshop,Colombo,2000,750,87,1634,5155,1380,30,92,5.9,14,Clear,Friday,0,0,3.1,1080,66.1
EVT00666,2024-12-21,School Event,Matara,5000,1500,28,1221,2835,2213,26.1,68,26.4,10.6,Heavy Rain,Saturday,1,0,2.5,213,17.44
EVT01783,2024-12-21,Cultural Festival,Negombo,200,1000,10,72,7367,83,27.4,97,2.8,17.9,Cloudy,Saturday,1,0,6.8,210,291.67
EVT00881,2024-12-21,Exhibition,Anuradhapura,200,3000,12,116,16142,79,32.9,67,2.4,5,Clear,Saturday,1,0,2.9,210,181.03
EVT00747,2024-12-21,Music Festival,Kandy,750,750,83,138,94828,262,29.8,79,26.4,2,Heavy Rain,Saturday,1,0,1.7,332,240.58
EVT00375,2024-12-21,Religious Event,Negombo,3000,0,24,1248,72418,1217,26.1,65,7.2,18.2,Cloudy,Saturday,1,0,2.1,1037,83.09
EVT02164,2024-12-22,School Event,Ratnapura,5000,1500,17,2011,13577,1381,26.3,84,8.1,11.6,Rain,Sunday,1,0,5.2,352,17.5
EVT01816,2024-12-22,Workshop,Kandy,200,250,11,111,34109,23,29.1,67,23,16.5,Rain,Sunday,1,0,6.9,152,136.94
EVT01164,2024-12-22,Workshop,Negombo,500,2000,45,203,89687,232,27.8,86,35.5,10.6,Heavy Rain,Sunday,1,0,2,103,50.74
EVT01568,2024-12-22,Workshop,Matara,300,2000,25,146,15310,125,26.7,84,26.7,14,Heavy Rain,Sunday,1,0,4.1,63,43.15
EVT02191,2024-12-22,Music Festival,Galle,500,500,90,332,12158,225,27.7,66,0.8,14.4,Clear,Sunday,1,0,7.7,525,158.13
EVT01820,2024-12-23,Exhibition,Nuwara Eliya,300,1000,12,105,82768,219,20.4,80,0.7,5.5,Clear,Monday,0,1,7.8,315,300
EVT01736,2024-12-23,Music Festival,Kegalle,3000,0,53,1803,33331,1514,25.2,76,8,8.9,Rain,Monday,0,0,2.3,1306,72.43
EVT00508,2024-12-23,Music Festival,Galle,100,2000,60,66,99776,61,29,73,6,13.1,Clear,Monday,0,1,4.4,105,159.09
EVT00131,2024-12-25,Community Event,Matara,3000,1500,35,1082,82426,1673,25.6,70,9.8,11.2,Rain,Wednesday,0,0,2,157,14.51
EVT00457,2024-12-25,Sports Event,Kegalle,1500,750,59,732,49992,582,26.3,63,9.4,13.3,Rain,Wednesday,0,0,3.6,509,69.54
EVT01006,2024-12-25,Community Event,Anuradhapura,500,2000,86,161,26738,316,28.7,60,3.9,14.1,Cloudy,Wednesday,0,0,7.5,312,193.79
EVT00354,2024-12-25,Perahera,Ratnapura,1000,750,32,480,19776,752,31.6,79,13.9,20.4,Rain,Wednesday,0,0,8,529,110.21
EVT01499,2024-12-25,Sports Event,Kegalle,3000,1500,13,923,77195,2510,25.4,74,3.2,8.5,Clear,Wednesday,0,0,2.9,910,98.59
EVT00560,2024-12-26,Exhibition,Anuradhapura,3000,1000,29,2235,92403,971,31.2,71,15.5,10.1,Rain,Thursday,0,0,6.5,1097,49.08
EVT02116,2024-12-27,Exhibition,Kegalle,1500,750,57,1090,99709,822,26.9,72,2.2,7.1,Cloudy,Friday,0,0,7.4,898,82.39
EVT01923,2024-12-27,School Event,Galle,300,750,60,117,9824,175,29.6,76,25.3,12.1,Heavy Rain,Friday,0,0,5.5,151,129.06
EVT01292,2024-12-27,University Event,Colombo,750,750,45,516,73729,363,26.9,75,51.8,8,Heavy Rain,Friday,0,0,4.6,279,54.07
EVT02441,2024-12-28,Sports Event,Ratnapura,300,1000,29,111,62922,155,27,86,2,9.3,Cloudy,Saturday,1,0,2.7,315,283.78
EVT00781,2024-12-28,School Event,Galle,2000,1000,50,1574,40978,1059,29.1,76,4.3,16.7,Clear,Saturday,1,0,4.7,945,60.04
EVT01782,2024-12-29,University Event,Kandy,1500,2000,35,1269,84194,858,30.4,72,0.7,12.8,Clear,Sunday,1,0,5.7,1164,91.73
EVT01351,2024-12-29,University Event,Matara,5000,3000,22,2818,34788,2800,29.8,79,30.3,15.9,Heavy Rain,Sunday,1,0,6,303,10.75
EVT00731,2024-12-29,Exhibition,Negombo,750,0,50,258,90391,512,26.2,72,4.2,13.1,Clear,Sunday,1,0,2.2,350,135.66
EVT02357,2024-12-30,Community Event,Kegalle,1500,500,8,560,3717,324,31.1,58,51.6,8.2,Heavy Rain,Monday,0,0,7.4,132,23.57
EVT01042,2024-12-30,Cultural Festival,Kegalle,200,0,67,75,56593,153,25.4,73,5.7,18.5,Clear,Monday,0,0,6.8,210,280
EVT00889,2024-12-30,University Event,Matara,300,2000,27,146,37971,162,23.4,85,0.5,16.3,Cloudy,Monday,0,1,3.3,311,213.01
EVT00465,2024-12-31,Conference,Kurunegala,300,1000,82,212,10722,172,29.7,89,7,18.7,Clear,Tuesday,0,0,4.7,312,147.17
EVT00271,2024-12-31,Religious Event,Colombo,100,3000,59,10,17772,67,26.5,67,6.9,20.2,Cloudy,Tuesday,0,0,3.3,105,1050
EVT02439,2024-12-31,Religious Event,Negombo,750,500,66,575,72983,526,26,69,14,6.5,Rain,Tuesday,0,1,6,787,136.87
EVT00291,2025-01-01,Religious Event,Galle,200,2000,90,131,39885,158,28.9,73,22.5,13.9,Rain,Wednesday,0,0,2,210,160.31
EVT01775,2025-01-01,Cultural Festival,Negombo,1000,3000,75,264,7655,843,26.3,95,10.4,5.6,Rain,Wednesday,0,0,2.9,545,206.44
EVT00023,2025-01-01,Conference,Kurunegala,300,750,27,145,90280,178,26.3,74,34.5,15.1,Heavy Rain,Wednesday,0,1,2,192,132.41
EVT00305,2025-01-01,Community Event,Kegalle,300,500,62,175,12314,224,30.9,98,0.3,7.4,Clear,Wednesday,0,1,3.2,315,180
EVT02457,2025-01-02,School Event,Nuwara Eliya,1000,250,86,654,18178,479,21.5,98,4,5.9,Clear,Thursday,0,0,1.5,362,55.35
EVT02411,2025-01-02,University Event,Galle,300,3000,37,181,23862,151,26.7,77,1.4,15.1,Cloudy,Thursday,0,0,3.2,256,141.44
EVT00207,2025-01-02,Perahera,Anuradhapura,3000,250,32,1777,29320,2310,27.4,78,5.2,11.7,Cloudy,Thursday,0,0,4.3,1785,100.45
EVT00600,2025-01-02,University Event,Kurunegala,3000,3000,88,2253,86979,1149,29,65,15.2,8.4,Rain,Thursday,0,0,1.8,1439,63.87
EVT02481,2025-01-02,Workshop,Kurunegala,1000,0,8,509,21802,530,30.1,79,5.8,9.1,Cloudy,Thursday,0,1,5.4,257,50.49
EVT01304,2025-01-03,Conference,Kegalle,2000,1500,20,1155,86324,1479,28.2,58,22.5,12.5,Rain,Friday,0,0,7.8,686,59.39
EVT01446,2025-01-04,Community Event,Nuwara Eliya,750,1500,36,303,21283,484,21.3,71,4.5,15,Clear,Saturday,1,0,4.8,291,96.04
EVT00599,2025-01-04,University Event,Nuwara Eliya,300,1000,26,159,80358,31,19.5,70,10.4,13.1,Rain,Saturday,1,1,6.9,221,138.99
EVT01650,2025-01-05,Religious Event,Anuradhapura,3000,2000,48,1967,41155,1591,24.7,82,2.8,14.6,Clear,Sunday,1,0,5.9,1931,98.17
EVT01034,2025-01-05,Exhibition,Negombo,750,750,43,536,49690,524,30,76,43.6,7.7,Heavy Rain,Sunday,1,0,2.5,294,54.85
EVT00922,2025-01-05,Community Event,Matara,500,1000,43,185,72157,171,22,68,1.8,2.6,Cloudy,Sunday,1,0,3.9,291,157.3
EVT02222,2025-01-05,Sports Event,Kegalle,300,750,12,190,32135,204,23.7,92,0.2,2.8,Clear,Sunday,1,0,2.9,315,165.79
EVT01686,2025-01-06,Conference,Kegalle,500,1000,41,318,93537,325,28.3,72,10.2,13.1,Rain,Monday,0,0,3.6,248,77.99
EVT01436,2025-01-06,Conference,Kurunegala,750,500,34,295,21719,437,27.5,74,29.8,6.9,Heavy Rain,Monday,0,0,5.6,195,66.1
EVT01008,2025-01-06,Sports Event,Ratnapura,300,0,61,93,98432,176,26.5,47,2.8,6.3,Cloudy,Monday,0,0,5,311,334.41
EVT02043,2025-01-06,Community Event,Negombo,750,750,85,523,12271,312,22.2,62,8.8,2,Rain,Monday,0,1,1.9,318,60.8
EVT01091,2025-01-07,Sports Event,Anuradhapura,3000,3000,57,1469,36889,1177,31.8,79,4.8,14.4,Cloudy,Tuesday,0,0,4.6,1599,108.85
EVT00027,2025-01-07,Religious Event,Matara,500,250,10,199,32421,203,24.7,71,1.1,8.8,Clear,Tuesday,0,0,2.4,344,172.86
EVT00454,2025-01-07,Conference,Kegalle,3000,750,27,1350,18321,1452,29.3,80,26.3,19.4,Heavy Rain,Tuesday,0,1,4.1,239,17.7
